Date,Month,Season,Temperature_C,Weather_Condition,Gender,Brand,Product Name,Fabric,Price_INR,Description
2025-05-07,May,Summer,40.7,Dusty,Unisex,Raymond,Vintage Khadi Sleeveless Khadi Vest,Khadi,1276,A vintage sleeveless khadi vest crafted from khadi. Perfect for the summer weather in India. Sourced from Kolkata.
2025-05-08,May,Summer,44.3,Very Hot,Women,Peter England,Bohemian Khadi Breezy Palazzo Pants,Khadi,9901,A bohemian breezy palazzo pants crafted from khadi. Perfect for the summer weather in India. Sourced from Banaras.
2025-05-09,May,Summer,44.0,Very Hot,Unisex,Allen Solly,Designer Linen Sleeveless Khadi Vest,Linen,12728,A designer sleeveless khadi vest crafted from linen. Perfect for the summer weather in India. Sourced from Mysore.
2025-05-10,May,Summer,37.6,Very Hot,Men,Westside,Elegant Linen Sleeveless Khadi Vest,Linen,6566,A elegant sleeveless khadi vest crafted from linen. Perfect for the summer weather in India. Sourced from Kashmir.
2025-05-11,May,Summer,43.8,Heatwave,Unisex,Pantaloons,Premium Cotton Pastel Sundress,Cotton,1060,A premium pastel sundress crafted from cotton. Perfect for the summer weather in India. Sourced from Ludhiana.
2025-05-12,May,Summer,37.1,Heatwave,Women,W for Woman,Modern Khadi Oversized Cotton T-Shirt,Khadi,4610,A modern oversized cotton t-shirt crafted from khadi. Perfect for the summer weather in India. Sourced from Jaipur.
2025-05-13,May,Summer,42.3,Heatwave,Women,FabIndia,Sustainable Cotton Pastel Sundress,Cotton,3516,A sustainable pastel sundress crafted from cotton. Perfect for the summer weather in India. Sourced from Ludhiana.
2025-05-14,May,Summer,39.9,Heatwave,Women,Peter England,Handcrafted Khadi Pastel Sundress,Khadi,3674,A handcrafted pastel sundress crafted from khadi. Perfect for the summer weather in India. Sourced from Mysore.
2025-05-15,May,Summer,40.3,Heatwave,Unisex,Pantaloons,Elegant Cotton Pastel Sundress,Cotton,10088,A elegant pastel sundress crafted from cotton. Perfect for the summer weather in India. Sourced from Kashmir.
2025-05-16,May,Summer,42.2,Dusty,Women,Peter England,Handcrafted Cotton White Linen Trousers,Cotton,6678,A handcrafted white linen trousers crafted from cotton. Perfect for the summer weather in India. Sourced from Kashmir.
2025-05-17,May,Summer,42.2,Heatwave,Unisex,W for Woman,Designer Rayon Cotton Bermuda Shorts,Rayon,9045,A designer cotton bermuda shorts crafted from rayon. Perfect for the summer weather in India. Sourced from Mysore.
2025-05-18,May,Summer,38.4,Dusty,Men,Manyavar,Handcrafted Rayon White Linen Trousers,Rayon,3099,A handcrafted white linen trousers crafted from rayon. Perfect for the summer weather in India. Sourced from Kolkata.
2025-05-19,May,Summer,40.6,Dusty,Men,Biba,Bohemian Khadi Pastel Sundress,Khadi,6535,A bohemian pastel sundress crafted from khadi. Perfect for the summer weather in India. Sourced from Banaras.
2025-05-20,May,Summer,45.7,Heatwave,Women,Biba,Elegant Khadi Chikankari Cotton Kurta,Khadi,2797,A elegant chikankari cotton kurta crafted from khadi. Perfect for the summer weather in India. Sourced from Kashmir.
2025-05-21,May,Summer,44.1,Very Hot,Unisex,Westside,Urban Rayon White Linen Trousers,Rayon,11960,A urban white linen trousers crafted from rayon. Perfect for the summer weather in India. Sourced from Mysore.
2025-05-22,May,Summer,37.6,Very Hot,Unisex,Louis Philippe,Bohemian Khadi Oversized Cotton T-Shirt,Khadi,4433,A bohemian oversized cotton t-shirt crafted from khadi. Perfect for the summer weather in India. Sourced from Kolkata.
2025-05-23,May,Summer,42.6,Dusty,Women,W for Woman,Urban Rayon Breezy Palazzo Pants,Rayon,4999,A urban breezy palazzo pants crafted from rayon. Perfect for the summer weather in India. Sourced from Kolkata.
2025-05-24,May,Summer,41.1,Very Hot,Women,Pantaloons,Urban Linen Pastel Sundress,Linen,12256,A urban pastel sundress crafted from linen. Perfect for the summer weather in India. Sourced from Mysore.
2025-05-25,May,Summer,41.9,Dusty,Women,Raymond,Vintage Linen Chikankari Cotton Kurta,Linen,8075,A vintage chikankari cotton kurta crafted from linen. Perfect for the summer weather in India. Sourced from Banaras.
2025-05-26,May,Summer,40.4,Very Hot,Women,Westside,Vintage Cotton Floral Print Maxi Dress,Cotton,5263,A vintage floral print maxi dress crafted from cotton. Perfect for the summer weather in India. Sourced from Surat.
2025-05-27,May,Summer,39.1,Very Hot,Unisex,Raymond,Handcrafted Linen Oversized Cotton T-Shirt,Linen,10844,A handcrafted oversized cotton t-shirt crafted from linen. Perfect for the summer weather in India. Sourced from Mumbai.
2025-05-28,May,Summer,40.9,Very Hot,Unisex,Peter England,Designer Khadi Sleeveless Khadi Vest,Khadi,9457,A designer sleeveless khadi vest crafted from khadi. Perfect for the summer weather in India. Sourced from Banaras.
2025-05-29,May,Summer,39.4,Very Hot,Women,Allen Solly,Classic Cotton Chikankari Cotton Kurta,Cotton,8020,A classic chikankari cotton kurta crafted from cotton. Perfect for the summer weather in India. Sourced from Jaipur.
2025-05-30,May,Summer,43.9,Very Hot,Unisex,Louis Philippe,Designer Khadi Oversized Cotton T-Shirt,Khadi,11790,A designer oversized cotton t-shirt crafted from khadi. Perfect for the summer weather in India. Sourced from Mysore.
2025-05-31,May,Summer,37.1,Heatwave,Men,Allen Solly,Sustainable Khadi Oversized Cotton T-Shirt,Khadi,12055,A sustainable oversized cotton t-shirt crafted from khadi. Perfect for the summer weather in India. Sourced from Kolkata.
2025-06-01,June,Monsoon,28.4,Pre-Monsoon Rain,Women,Allen Solly,Designer Rayon Quick-Dry Polo T-Shirt,Rayon,9872,A designer quick-dry polo t-shirt crafted from rayon. Perfect for the monsoon weather in India. Sourced from Surat.
2025-06-02,June,Monsoon,28.6,Humid,Unisex,Manyavar,Premium Polyester Cropped Capris,Polyester,5838,A premium cropped capris crafted from polyester. Perfect for the monsoon weather in India. Sourced from Mysore.
2025-06-03,June,Monsoon,33.7,Cloudy,Women,Manyavar,Classic Rayon Synthetic Blend Kurti,Rayon,14471,A classic synthetic blend kurti crafted from rayon. Perfect for the monsoon weather in India. Sourced from Mumbai.
2025-06-04,June,Monsoon,30.1,Pre-Monsoon Rain,Men,Allen Solly,Bohemian Polyester Nylon Cargo Shorts,Polyester,13472,A bohemian nylon cargo shorts crafted from polyester. Perfect for the monsoon weather in India. Sourced from Jaipur.
2025-06-05,June,Monsoon,32.4,Pre-Monsoon Rain,Women,Allen Solly,Modern Rayon Quick-Dry Polo T-Shirt,Rayon,5346,A modern quick-dry polo t-shirt crafted from rayon. Perfect for the monsoon weather in India. Sourced from Kolkata.
2025-06-06,June,Monsoon,36.8,Cloudy,Men,Manyavar,Premium Polyester Polyester Rain Jacket,Polyester,5642,A premium polyester rain jacket crafted from polyester. Perfect for the monsoon weather in India. Sourced from Kolkata.
2025-06-07,June,Monsoon,35.4,Pre-Monsoon Rain,Unisex,Pantaloons,Urban Rayon Nylon Cargo Shorts,Rayon,10063,A urban nylon cargo shorts crafted from rayon. Perfect for the monsoon weather in India. Sourced from Mysore.
2025-06-08,June,Monsoon,33.7,Cloudy,Unisex,Peter England,Urban Rayon Polyester Rain Jacket,Rayon,9629,A urban polyester rain jacket crafted from rayon. Perfect for the monsoon weather in India. Sourced from Banaras.
2025-06-09,June,Monsoon,37.7,Pre-Monsoon Rain,Men,Manyavar,Elegant Rayon Water Resistant Windcheater,Rayon,4359,A elegant water resistant windcheater crafted from rayon. Perfect for the monsoon weather in India. Sourced from Kashmir.
2025-06-10,June,Monsoon,33.8,Humid,Men,Louis Philippe,Designer Rayon Synthetic Blend Kurti,Rayon,2741,A designer synthetic blend kurti crafted from rayon. Perfect for the monsoon weather in India. Sourced from Mysore.
2025-06-11,June,Monsoon,30.0,Cloudy,Men,Allen Solly,Modern Rayon Cropped Capris,Rayon,1393,A modern cropped capris crafted from rayon. Perfect for the monsoon weather in India. Sourced from Kolkata.
2025-06-12,June,Monsoon,34.5,Pre-Monsoon Rain,Women,Westside,Sustainable Polyester Synthetic Blend Kurti,Polyester,11185,A sustainable synthetic blend kurti crafted from polyester. Perfect for the monsoon weather in India. Sourced from Kolkata.
2025-06-13,June,Monsoon,30.0,Cloudy,Men,FabIndia,Premium Rayon Water Resistant Windcheater,Rayon,10725,A premium water resistant windcheater crafted from rayon. Perfect for the monsoon weather in India. Sourced from Ludhiana.
2025-06-14,June,Monsoon,27.9,Cloudy,Women,Westside,Sustainable Polyester Polyester Rain Jacket,Polyester,3456,A sustainable polyester rain jacket crafted from polyester. Perfect for the monsoon weather in India. Sourced from Kashmir.
2025-06-15,June,Monsoon,28.4,Cloudy,Men,Peter England,Sustainable Rayon Water Resistant Windcheater,Rayon,8076,A sustainable water resistant windcheater crafted from rayon. Perfect for the monsoon weather in India. Sourced from Kashmir.
2025-06-16,June,Monsoon,33.1,Humid,Men,W for Woman,Premium Rayon Polyester Rain Jacket,Rayon,11771,A premium polyester rain jacket crafted from rayon. Perfect for the monsoon weather in India. Sourced from Surat.
2025-06-17,June,Monsoon,36.5,Cloudy,Unisex,Allen Solly,Classic Polyester Ankle Length Leggings,Polyester,7606,A classic ankle length leggings crafted from polyester. Perfect for the monsoon weather in India. Sourced from Kashmir.
2025-06-18,June,Monsoon,27.9,Pre-Monsoon Rain,Women,Louis Philippe,Urban Polyester Polyester Rain Jacket,Polyester,14165,A urban polyester rain jacket crafted from polyester. Perfect for the monsoon weather in India. Sourced from Surat.
2025-06-19,June,Monsoon,28.0,Humid,Unisex,Manyavar,Premium Rayon Cropped Capris,Rayon,3640,A premium cropped capris crafted from rayon. Perfect for the monsoon weather in India. Sourced from Banaras.
2025-06-20,June,Monsoon,38.6,Pre-Monsoon Rain,Men,FabIndia,Elegant Rayon Nylon Cargo Shorts,Rayon,2013,A elegant nylon cargo shorts crafted from rayon. Perfect for the monsoon weather in India. Sourced from Kolkata.
2025-06-21,June,Monsoon,34.8,Pre-Monsoon Rain,Men,Louis Philippe,Bohemian Rayon Ankle Length Leggings,Rayon,1247,A bohemian ankle length leggings crafted from rayon. Perfect for the monsoon weather in India. Sourced from Kashmir.
2025-06-22,June,Monsoon,28.8,Humid,Women,Raymond,Elegant Rayon Quick-Dry Polo T-Shirt,Rayon,12477,A elegant quick-dry polo t-shirt crafted from rayon. Perfect for the monsoon weather in India. Sourced from Jaipur.
2025-06-23,June,Monsoon,26.4,Humid,Women,Pantaloons,Sustainable Polyester Nylon Cargo Shorts,Polyester,13820,A sustainable nylon cargo shorts crafted from polyester. Perfect for the monsoon weather in India. Sourced from Kolkata.
2025-06-24,June,Monsoon,36.0,Cloudy,Unisex,Raymond,Handcrafted Polyester Ankle Length Leggings,Polyester,7756,A handcrafted ankle length leggings crafted from polyester. Perfect for the monsoon weather in India. Sourced from Banaras.
2025-06-25,June,Monsoon,36.5,Humid,Women,Pantaloons,Bohemian Rayon Quick-Dry Polo T-Shirt,Rayon,4983,A bohemian quick-dry polo t-shirt crafted from rayon. Perfect for the monsoon weather in India. Sourced from Kashmir.
2025-06-26,June,Monsoon,29.4,Cloudy,Men,FabIndia,Vintage Polyester Synthetic Blend Kurti,Polyester,8585,A vintage synthetic blend kurti crafted from polyester. Perfect for the monsoon weather in India. Sourced from Jaipur.
2025-06-27,June,Monsoon,33.4,Humid,Women,FabIndia,Designer Rayon Ankle Length Leggings,Rayon,4465,A designer ankle length leggings crafted from rayon. Perfect for the monsoon weather in India. Sourced from Ludhiana.
2025-06-28,June,Monsoon,34.4,Pre-Monsoon Rain,Unisex,FabIndia,Designer Polyester Water Resistant Windcheater,Polyester,12944,A designer water resistant windcheater crafted from polyester. Perfect for the monsoon weather in India. Sourced from Kolkata.
2025-06-29,June,Monsoon,33.7,Pre-Monsoon Rain,Women,Louis Philippe,Bohemian Rayon Nylon Cargo Shorts,Rayon,8116,A bohemian nylon cargo shorts crafted from rayon. Perfect for the monsoon weather in India. Sourced from Jaipur.
2025-06-30,June,Monsoon,38.7,Cloudy,Men,Biba,Sustainable Rayon Nylon Cargo Shorts,Rayon,2431,A sustainable nylon cargo shorts crafted from rayon. Perfect for the monsoon weather in India. Sourced from Jaipur.
2025-07-01,July,Monsoon,24.5,Rainy,Men,Biba,Vintage Polyester Ankle Length Leggings,Polyester,14767,A vintage ankle length leggings crafted from polyester. Perfect for the monsoon weather in India. Sourced from Surat.
2025-07-02,July,Monsoon,27.8,Overcast,Unisex,Manyavar,Vintage Rayon Synthetic Blend Kurti,Rayon,11765,A vintage synthetic blend kurti crafted from rayon. Perfect for the monsoon weather in India. Sourced from Mysore.
2025-07-03,July,Monsoon,32.3,Rainy,Women,Manyavar,Designer Polyester Ankle Length Leggings,Polyester,10874,A designer ankle length leggings crafted from polyester. Perfect for the monsoon weather in India. Sourced from Jaipur.
2025-07-04,July,Monsoon,31.9,Rainy,Women,Allen Solly,Elegant Polyester Ankle Length Leggings,Polyester,4281,A elegant ankle length leggings crafted from polyester. Perfect for the monsoon weather in India. Sourced from Mysore.
2025-07-05,July,Monsoon,29.5,Rainy,Women,Biba,Elegant Rayon Quick-Dry Polo T-Shirt,Rayon,1056,A elegant quick-dry polo t-shirt crafted from rayon. Perfect for the monsoon weather in India. Sourced from Jaipur.
2025-07-06,July,Monsoon,27.1,Rainy,Women,Louis Philippe,Premium Polyester Water Resistant Windcheater,Polyester,5042,A premium water resistant windcheater crafted from polyester. Perfect for the monsoon weather in India. Sourced from Jaipur.
2025-07-07,July,Monsoon,31.4,Rainy,Men,Raymond,Bohemian Polyester Water Resistant Windcheater,Polyester,8131,A bohemian water resistant windcheater crafted from polyester. Perfect for the monsoon weather in India. Sourced from Banaras.
2025-07-08,July,Monsoon,32.4,Overcast,Men,FabIndia,Urban Polyester Ankle Length Leggings,Polyester,6185,A urban ankle length leggings crafted from polyester. Perfect for the monsoon weather in India. Sourced from Ludhiana.
2025-07-09,July,Monsoon,30.8,Overcast,Women,Westside,Premium Rayon Water Resistant Windcheater,Rayon,5670,A premium water resistant windcheater crafted from rayon. Perfect for the monsoon weather in India. Sourced from Mysore.
2025-07-10,July,Monsoon,30.5,Overcast,Women,Manyavar,Sustainable Polyester Water Resistant Windcheater,Polyester,11569,A sustainable water resistant windcheater crafted from polyester. Perfect for the monsoon weather in India. Sourced from Kolkata.
2025-07-11,July,Monsoon,27.2,Humid,Women,Allen Solly,Designer Rayon Quick-Dry Polo T-Shirt,Rayon,1293,A designer quick-dry polo t-shirt crafted from rayon. Perfect for the monsoon weather in India. Sourced from Ludhiana.
2025-07-12,July,Monsoon,28.8,Rainy,Women,FabIndia,Urban Rayon Cropped Capris,Rayon,8553,A urban cropped capris crafted from rayon. Perfect for the monsoon weather in India. Sourced from Surat.
2025-07-13,July,Monsoon,26.3,Overcast,Unisex,Allen Solly,Sustainable Polyester Polyester Rain Jacket,Polyester,9771,A sustainable polyester rain jacket crafted from polyester. Perfect for the monsoon weather in India. Sourced from Ludhiana.
2025-07-14,July,Monsoon,31.0,Humid,Unisex,W for Woman,Sustainable Rayon Cropped Capris,Rayon,12258,A sustainable cropped capris crafted from rayon. Perfect for the monsoon weather in India. Sourced from Mumbai.
2025-07-15,July,Monsoon,31.6,Overcast,Women,FabIndia,Premium Rayon Quick-Dry Polo T-Shirt,Rayon,7369,A premium quick-dry polo t-shirt crafted from rayon. Perfect for the monsoon weather in India. Sourced from Kashmir.
2025-07-16,July,Monsoon,29.4,Humid,Men,Louis Philippe,Handcrafted Rayon Quick-Dry Polo T-Shirt,Rayon,6104,A handcrafted quick-dry polo t-shirt crafted from rayon. Perfect for the monsoon weather in India. Sourced from Kashmir.
2025-07-17,July,Monsoon,31.3,Humid,Unisex,Louis Philippe,Urban Polyester Quick-Dry Polo T-Shirt,Polyester,10392,A urban quick-dry polo t-shirt crafted from polyester. Perfect for the monsoon weather in India. Sourced from Banaras.
2025-07-18,July,Monsoon,28.9,Rainy,Women,Louis Philippe,Urban Rayon Water Resistant Windcheater,Rayon,10570,A urban water resistant windcheater crafted from rayon. Perfect for the monsoon weather in India. Sourced from Ludhiana.
